Date,Open,High,Low,Close,Adj Close,Volume
2022-09-15,1475.000000,1475.199951,1429.050049,1432.800049,1417.310913,12784100
2022-09-16,1425.000000,1425.000000,1368.349976,1377.050049,1362.163574,20464045
2022-09-19,1392.000000,1406.000000,1380.599976,1390.300049,1375.270264,6595241
2022-09-20,1407.949951,1413.550049,1385.099976,1388.550049,1373.539185,7219797
2022-09-21,1379.900024,1388.800049,1368.400024,1377.250000,1362.361328,7917054
2022-09-22,1366.349976,1383.949951,1360.000000,1367.949951,1353.161865,9168498
2022-09-23,1367.500000,1394.800049,1362.000000,1365.449951,1350.688843,10426200
2022-09-26,1360.000000,1399.449951,1355.000000,1380.250000,1365.328857,9414587
2022-09-27,1393.449951,1406.500000,1378.000000,1393.550049,1378.485107,8561254
2022-09-28,1379.000000,1405.849976,1377.000000,1394.699951,1379.622681,7022098
2022-09-29,1404.900024,1409.849976,1393.000000,1398.650024,1383.530029,6119965
2022-09-30,1388.949951,1419.300049,1376.000000,1413.449951,1398.169922,8120130
2022-10-03,1412.000000,1412.000000,1386.000000,1393.750000,1378.682983,4943169
2022-10-04,1419.699951,1432.250000,1414.000000,1429.400024,1413.947632,6631341
2022-10-06,1445.000000,1459.800049,1444.099976,1455.150024,1439.419189,6180672
2022-10-07,1446.349976,1457.849976,1440.150024,1451.199951,1435.511841,3994466
2022-10-10,1426.349976,1465.000000,1426.349976,1462.650024,1446.838135,5274677
2022-10-11,1462.650024,1479.650024,1420.099976,1423.800049,1408.408203,12824774
2022-10-12,1437.000000,1441.099976,1413.550049,1428.699951,1413.255127,5481467
2022-10-13,1431.000000,1437.949951,1415.000000,1419.900024,1404.550293,4821514
2022-10-14,1485.000000,1494.000000,1467.250000,1474.250000,1458.312744,14990688
2022-10-17,1476.900024,1495.000000,1475.500000,1489.949951,1473.842896,4286396
2022-10-18,1510.000000,1510.949951,1497.250000,1503.699951,1487.444336,4692004
2022-10-19,1504.000000,1504.949951,1481.300049,1485.449951,1469.391602,3553171
2022-10-20,1475.000000,1504.000000,1474.199951,1500.900024,1484.674683,4583939
2022-10-21,1500.300049,1506.000000,1491.349976,1500.500000,1484.278931,3594485
2022-10-24,1518.500000,1521.800049,1511.000000,1517.849976,1501.441406,982837
2022-10-25,1528.099976,1532.900024,1521.050049,1526.300049,1509.800049,3914341
2022-10-27,1530.800049,1534.900024,1512.500000,1523.949951,1523.949951,6760137
2022-10-28,1526.000000,1527.949951,1507.000000,1513.250000,1513.250000,3053981
2022-10-31,1530.250000,1546.400024,1530.250000,1537.650024,1537.650024,4542336
2022-11-01,1553.050049,1575.000000,1547.099976,1573.000000,1573.000000,4542692
2022-11-02,1572.000000,1572.750000,1545.000000,1553.300049,1553.300049,2938906
2022-11-03,1538.750000,1543.900024,1521.650024,1530.750000,1530.750000,3174027
2022-11-04,1520.449951,1520.449951,1501.150024,1514.000000,1514.000000,4509682
2022-11-07,1521.400024,1527.900024,1491.099976,1507.449951,1507.449951,4898592
2022-11-09,1529.000000,1529.000000,1501.099976,1511.199951,1511.199951,3334755
2022-11-10,1485.000000,1512.000000,1485.000000,1501.949951,1501.949951,3435763
2022-11-11,1546.650024,1573.500000,1546.650024,1570.099976,1570.099976,7214098
